Temp , Ave_energy , Ave_energy^2 , C_v
2.99,-0.8452666666666667,1.7811333333333332,0.11931159557002217
2.98,-0.8175333333333333,1.7408666666666666,0.12077225300161654
2.97,-0.8414666666666667,1.7713333333333334,0.12053953476654561
2.96,-0.8587333333333333,1.7991333333333333,0.12117768393393392
2.95,-0.8634666666666667,1.8144,0.12281819196271822
2.94,-0.8246666666666667,1.7030666666666667,0.11835248687532457
2.93,-0.8246,1.7184666666666666,0.12096838712933945
2.92,-0.8514,1.7920666666666667,0.12516240226433975
2.91,-0.8857333333333334,1.8509333333333333,0.1259325935635568
2.9,-0.8602666666666666,1.81,0.12722250442594796
2.89,-0.8633333333333333,1.8092,0.1273758163282953
2.88,-0.885,1.8335333333333332,0.12662860886059668
2.87,-0.8576666666666667,1.7976666666666667,0.12894105252650337
2.86,-0.8367333333333333,1.7386,0.1269594269755109
2.85,-0.8594,1.7812666666666668,0.12837159823535446
2.84,-0.9083333333333333,1.8726,0.12987633350966524
2.83,-0.9135333333333333,1.9122,0.1345574109913832
2.82,-0.9174,1.9071333333333333,0.13398603859631475
2.81,-0.909,1.8992666666666667,0.13588805444037774
2.8,-0.9004666666666666,1.8718,0.1353265028344671
2.79,-0.9723333333333334,1.9859333333333333,0.13367007389707508
2.78,-0.8958,1.8294,0.13287903835205217
2.77,-0.9000666666666667,1.8362,0.13372779464811943
2.76,-0.9780666666666666,2.0246,0.14019974736866678
2.75,-0.9747333333333333,1.9967333333333332,0.13839712558310377
2.74,-0.9228666666666666,1.8942,0.1388615690174697
2.73,-0.9342666666666667,1.9238666666666666,0.14102060435833325
2.72,-0.9860666666666666,2.0084666666666666,0.14004909109477123
2.71,-1.0608,2.1610666666666667,0.14103430327292205
2.7,-1.0017333333333334,2.0601333333333334,0.1449470044200579
2.69,-0.9729333333333333,1.9934666666666667,0.1446728756589262
2.68,-1.0032666666666668,2.054866666666667,0.14595715390708147
2.67,-0.9572,1.9573333333333334,0.14603957038720325
2.66,-1.002,2.0325333333333333,0.14536284319822113
2.65,-0.9266666666666666,1.8902666666666668,0.146892923539417
2.64,-0.9756,1.9881333333333333,0.1486940388735843
2.63,-0.983,2.0034,0.14993870086310346
2.62,-1.0926,2.2334,0.15145172775479282
2.61,-0.9576,1.9429333333333334,0.15060489031771898
2.6,-1.0315333333333334,2.0982,0.15297913938198549
2.59,-1.0458,2.1255333333333333,0.15381936663635506
2.58,-1.1044666666666667,2.2424666666666666,0.1536295969125787
2.57,-1.0507333333333333,2.119666666666667,0.1537685852759147
2.56,-1.059,2.156066666666667,0.15786524454752607
2.55,-1.0560666666666667,2.1372666666666666,0.15716876004955363
2.54,-1.0684,2.1493333333333333,0.15621780230227122
2.53,-1.0488,2.126133333333333,0.1603136892207867
2.52,-1.0778666666666668,2.175866666666667,0.15968602222782116
2.51,-1.0647333333333333,2.1586,0.16268677146218138
2.5,-1.0975333333333332,2.1842,0.15673929315555565
2.49,-1.1056666666666666,2.2227333333333332,0.16132555209682994
2.48,-1.1258666666666666,2.2684,0.16272506648167426
2.47,-1.1225333333333334,2.259733333333333,0.16385324278203028
2.46,-1.144,2.3058666666666667,0.16477141031572923
2.45,-1.176,2.3705333333333334,0.1645243370817715
2.44,-1.1701333333333332,2.352,0.16507457374063128
2.43,-1.1506666666666667,2.3112,0.1671774665484973
2.42,-1.1848,2.3697333333333335,0.16494472599776883
2.41,-1.1804666666666668,2.3722,0.16850578483305872
2.4,-1.1493333333333333,2.3105333333333333,0.17179969135802473
2.39,-1.1684666666666668,2.3615333333333335,0.17440503181355752
2.38,-1.2245333333333333,2.461333333333333,0.1698064135458105
2.37,-1.1914666666666667,2.3788,0.17077163243465646
2.36,-1.2066666666666668,2.3970666666666665,0.16895687701490628
2.35,-1.2292,2.4614666666666665,0.17212024022936462
2.34,-1.2310666666666668,2.4744,0.17511777014796956
2.33,-1.2428666666666666,2.4826,0.1727573631654459
2.32,-1.2936,2.586,0.16955243757431626
2.31,-1.3186666666666667,2.6337333333333333,0.1676976734985393
2.3,-1.2829333333333333,2.566,0.17392855618567532
2.29,-1.3719333333333332,2.7606,0.1675023223982932
2.28,-1.3326666666666667,2.679866666666667,0.17387392702027982
2.27,-1.316,2.6452,0.17724853965728035
2.26,-1.437,2.9062,0.16470181690030547
2.25,-1.4696666666666667,2.9994,0.16582318792866943
2.24,-1.4592,2.9704,0.16763698979591835
2.23,-1.4386,2.9128666666666665,0.1695784565679314
2.22,-1.4390666666666667,2.9166666666666665,0.17160818836854866
2.21,-1.4752,2.9892,0.16645542884052325
2.2,-1.4974,3.0256666666666665,0.16187188154269963
2.19,-1.4718,2.9755333333333334,0.16874921151213143
2.18,-1.4975333333333334,3.029933333333333,0.1656693983858447
2.17,-1.4620666666666666,2.9564666666666666,0.17388938582023167
2.16,-1.5722666666666667,3.2001333333333335,0.1560594269166285
2.15,-1.5994,3.2523333333333335,0.15018993473949888
2.14,-1.5437333333333334,3.118,0.16046977804951418
2.13,-1.5724666666666667,3.175,0.15480803681417316
2.12,-1.5922,3.2219333333333333,0.15281961848819264
2.11,-1.5501333333333334,3.114,0.1597193793690368
2.1,-1.5285333333333333,3.0896,0.17079044192491807
2.09,-1.5868,3.2074666666666665,0.15785637386201481
2.08,-1.5824,3.1996,0.1607826923076923
2.07,-1.6231333333333333,3.2704666666666666,0.1484059952131646
2.06,-1.5437333333333334,3.0978666666666665,0.16843106377184977
2.05,-1.6231333333333333,3.2862,0.15505965073699524
2.04,-1.6104,3.2450666666666668,0.15659325900294752
