Temp , Ave_energy , Ave_energy^2 , C_v
1.775,-1.7552,3.4992,0.1328222051180321
1.77,-1.7417,3.4552,0.13459769223403228
1.765,-1.74345,3.47025,0.13823466924539968
1.76,-1.76765,3.52135,0.1280873829739153
1.755,-1.78215,3.56185,0.12525592405905808
1.75,-1.7654,3.5287,0.1345511314285714
1.745,-1.7789,3.5514,0.1270645692564102
1.74,-1.77055,3.52085,0.12749461537191156
1.735,-1.77445,3.53135,0.12712577880391004
1.73,-1.77095,3.53025,0.1316402477530155
1.725,-1.78455,3.55225,0.12354759000210026
1.72,-1.7831,3.5554,0.12708031030286657
1.715,-1.8021,3.5896,0.11629018181199993
1.71,-1.77885,3.54625,0.1306188835881126
1.705,-1.7886,3.568,0.126902947171077
1.7,-1.77595,3.52965,0.129983251730104
1.695,-1.80315,3.58765,0.11705435124998904
1.69,-1.81725,3.61355,0.10894311736283749
1.685,-1.81735,3.61765,0.11090666555133877
1.68,-1.7985,3.5772,0.12138525722789112
1.675,-1.8145,3.6159,0.11530042325684998
1.67,-1.8237,3.6259,0.10757585786510797
1.665,-1.8072,3.594,0.11832667261856455
1.66,-1.8237,3.6364,0.11268627885034098
1.655,-1.8319,3.6494,0.10717039457471174
1.65,-1.81685,3.61215,0.11430893572084484
1.645,-1.80395,3.58685,0.12291623229644974
1.64,-1.79915,3.57775,0.12671374089083878
1.635,-1.7702,3.5052,0.139005119284759
1.63,-1.8172,3.6159,0.11806396928751561
1.625,-1.79695,3.56985,0.12906819313609463
1.62,-1.8287,3.6391,0.11238999771376308
1.615,-1.81655,3.60985,0.11885328048768784
1.61,-1.827,3.6292,0.11236873577408281
1.605,-1.8328,3.6409,0.10937167147057954
1.6,-1.82785,3.62185,0.10969311621093752
1.595,-1.8257,3.6295,0.11647665019015147
1.59,-1.8542,3.6839,0.0972439223131995
1.585,-1.85235,3.67955,0.09885638328573282
1.58,-1.82115,3.61985,0.12148000220317247
1.575,-1.8377,3.6504,0.11015720231796435
1.57,-1.8527,3.6808,0.10073540914438715
1.565,-1.86325,3.69785,0.09233510089926393
1.56,-1.8528,3.6713,0.09797508218277443
1.555,-1.8592,3.6965,0.09920301072155999
1.55,-1.84765,3.67425,0.10840352861602491
1.545,-1.83465,3.63945,0.11458169792943117
1.54,-1.86735,3.70675,0.0926606415500084
1.535,-1.8557,3.6851,0.10248491124574276
1.53,-1.862,3.6934,0.09669614250929111
1.525,-1.85005,3.67335,0.10778392797635063
1.52,-1.8513,3.6754,0.10737894304016622
1.515,-1.8221,3.6076,0.1252825278567461
1.51,-1.878,3.7318,0.08987149686417277
1.505,-1.8491,3.663,0.10764966832595668
1.5,-1.82025,3.60545,0.1298399722222222
1.495,-1.8784,3.7292,0.08984840885448694
1.49,-1.8599,3.6793,0.09912706184406093
1.485,-1.8687,3.7013,0.09489295196635257
1.48,-1.8417,3.6433,0.11479232560262986
1.475,-1.8565,3.6823,0.10834024705544383
1.47,-1.8594,3.6848,0.10524857235411184
1.465,-1.87185,3.71015,0.0961351104846883
1.46,-1.86175,3.68625,0.1032730988459373
1.455,-1.87445,3.71675,0.09597770338092397
1.45,-1.87095,3.70345,0.09654986801426907
1.445,-1.8697,3.7053,0.10034454089390706
1.44,-1.8674,3.6902,0.0979056905864199
1.435,-1.884,3.732,0.08864694241765735
1.43,-1.87255,3.70935,0.0992256332828013
1.425,-1.8801,3.724,0.09318509818405657
1.42,-1.88345,3.73405,0.09257394242213819
1.415,-1.89385,3.75555,0.08434725243166978
1.41,-1.88575,3.73695,0.09098985840752478
1.405,-1.886,3.7388,0.09209812439052195
1.4,-1.87735,3.71855,0.09903417219387742
1.395,-1.8818,3.7275,0.09574838966611442
1.39,-1.89025,3.74075,0.08679930516018837
1.385,-1.89805,3.75675,0.0803639810241238
1.38,-1.90025,3.76365,0.08018270190086117
1.375,-1.8847,3.7354,0.09695519206611551
1.37,-1.8997,3.7613,0.08121898343012414
1.365,-1.894,3.7491,0.08687302929061194
1.36,-1.8918,3.7445,0.08952895761245673
1.355,-1.89885,3.76215,0.08524866355305634
1.35,-1.8943,3.7476,0.08736763237311361
1.345,-1.89265,3.74445,0.08973119636268163
1.34,-1.9014,3.7601,0.08062933838271344
1.335,-1.90675,3.77115,0.07600299485194092
1.33,-1.90975,3.77865,0.07434277658431764
1.325,-1.8914,3.7387,0.09187955286578875
1.32,-1.90755,3.77645,0.07903064594811748
1.315,-1.90445,3.76815,0.08166675678410852
1.31,-1.9087,3.7827,0.08132644368043813
1.305,-1.88865,3.73425,0.0982082925969967
1.3,-1.91175,3.78145,0.07494789201183417
1.295,-1.9082,3.7719,0.07791938700973473
1.29,-1.90695,3.77555,0.08358373745568178
1.285,-1.9123,3.7826,0.0761305757846445
1.28,-1.91505,3.78845,0.07387298431396513
1.275,-1.9115,3.7853,0.0808721261053442
1.27,-1.9087,3.7716,0.07964803149606273
1.265,-1.91935,3.79895,0.07189337593150999
1.26,-1.9077,3.7744,0.08508485134794656
1.255,-1.90995,3.77605,0.0813580720940938
1.25,-1.9091,3.7734,0.08239180159999991
1.245,-1.91665,3.78975,0.07496832470444043
1.24,-1.9126,3.7823,0.08081506243496363
1.235,-1.91955,3.79335,0.07125361667950626
1.23,-1.92625,3.80865,0.06491568345561517
1.225,-1.91635,3.78765,0.07680311703456892
1.22,-1.90915,3.77005,0.08411467179521646
1.215,-1.91165,3.78105,0.0857892783959082
1.21,-1.9092,3.7718,0.08657561641964331
1.205,-1.91705,3.78815,0.07787007627279147
1.2,-1.9181,3.7941,0.07985582638888909
1.195,-1.92035,3.79345,0.07402242782864456
1.19,-1.92225,3.80225,0.07570435527152017
1.185,-1.92245,3.80175,0.0754408997845787
1.18,-1.91915,3.79295,0.07886618608158595
1.175,-1.9231,3.8017,0.07488375916704378
1.17,-1.91825,3.79015,0.08069759478413327
1.165,-1.92445,3.80525,0.07496339774171573
1.16,-1.9231,3.801,0.07631271551724149
1.155,-1.92705,3.80995,0.07228372594216793
1.15,-1.9173,3.7857,0.08291925141776939
1.145,-1.91795,3.78785,0.08338345759996961
1.14,-1.91845,3.78735,0.08225576908279471
1.135,-1.9218,3.7927,0.07714860369888797
1.13,-1.9167,3.7894,0.0905796146918318
1.125,-1.9218,3.7938,0.07939536592592597
1.12,-1.92245,3.79775,0.08126275310905615
1.115,-1.9189,3.7877,0.0848782722355163
1.11,-1.92955,3.81375,0.07352227700673634
1.105,-1.922,3.794,0.08182961036833836
1.1,-1.9272,3.805,0.07512409917355363
1.095,-1.9244,3.8023,0.08255427534872035
